Geneid,CM_1,CM_10,CM_11,CM_12,CM_13,CM_14,CM_15,CM_16,CM_2,CM_3,CM_4,CM_5,CM_6,CM_7,CM_8,CM_9,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,SG_8
USA300HOU_RS06550,10.56062101615624,6.601113495405383,9.294797385422974,8.872753950553369,9.256659005224401,9.267970328842027,6.623218582662227,6.624272266272019,10.567398160895321,6.671729155130523,6.780413980749762,10.389369254744487,10.151561246652108,9.203770803249887,9.180865216269572,6.642014331402968,8.352971822621907,8.217878351432606,7.232402140973099,7.189243675234134,5.872380791352527,5.826096456113057,5.411101550154114,5.525602717780672
USA300HOU_RS06555,6.050973249176882,5.551068625631402,5.713946952445523,5.627649995380916,6.241023827190584,6.07319679159536,5.476057592895713,5.619924702457757,6.17724049116956,5.928223340770067,5.956000268296213,5.7764402451439825,6.099092929689005,6.075694689598451,6.220692862686392,5.806519980255617,5.901429301570097,5.984959754498307,5.6805903687439,4.911594788449916,5.4057956358179835,4.9483382398593685,5.9876653286436285,5.749063443619485
USA300HOU_RS06560,6.022378013567643,5.913605708250526,5.844257641379869,6.054375705316996,6.390267420810813,6.427601131168204,6.095221615307561,6.012046580189072,5.960726952451577,5.921051614739338,6.112586595037633,6.00284928858759,6.084407955965228,6.369344653011504,6.503097400486193,6.060674957073545,5.709138283489237,5.748544989774957,5.765756229063107,5.650260845431566,5.618036307024295,5.614067815428816,5.743205547998625,5.611713910597347
USA300HOU_RS06565,6.520376151635356,6.923554596827956,6.730801578139318,6.764600953805063,7.168125307362892,7.061261187464655,6.838239620327389,6.9682535957478455,6.561005862962048,6.772793581173636,6.604680826553087,6.834721414922142,6.646976501695223,7.137876650255574,7.040983540348128,6.584031370819258,5.897119157796942,6.0770562051544,6.202160359235609,5.842867847222379,5.999162016869918,6.235932710079888,5.930909342780187,5.872779941945557
USA300HOU_RS06570,8.88063585898801,8.750290549293688,8.716874298138169,8.883976539793737,8.877394220734551,8.900928176603845,8.720599043821036,8.749372850463411,8.840773770021425,8.836325354802048,8.744108244963138,8.595546314094793,8.866570832083783,9.038445160149466,9.062645532984194,8.962861667120153,8.592611933794354,8.395577909530344,8.40580548784983,7.504266634422549,8.648268850406447,8.683766083153497,8.486175847845551,8.498457263503747
USA300HOU_RS06575,5.517916325757068,5.772516316855497,5.494993109161348,5.707891704699699,5.979358849949059,5.9488293932742975,6.043917750135843,6.170685507316184,5.682751861844461,6.131381107552965,6.086408013708566,5.617054348808598,5.754573162826638,5.770014738511777,5.8948979919021065,6.137135466382526,5.7587579241592595,6.081873894618385,6.056023515293279,5.805721801916287,5.923168096541637,5.705467822368734,6.001774421909577,6.045308163456113
USA300HOU_RS06580,6.278733950550316,6.8494890461128906,6.445422653784782,6.428894080327166,6.66947690274415,6.617741839886298,6.834709667968927,6.8589346277451755,6.1914282992972645,6.66652036879138,6.79303648642653,6.390066885745615,6.273888779894893,6.642304913717189,6.528724771522772,6.704505290188131,6.170662071043488,6.359716118696184,6.849296023805636,6.3460618172469605,6.782630602277331,6.8002268898070275,6.382088249674691,6.490460413586569
USA300HOU_RS06585,9.636023147237776,10.434771275880983,9.174879939175245,9.330687031923608,9.663718448213752,9.600147560964961,10.21062710083341,10.089684967167333,9.609666607123993,10.28944685704515,10.230747527584393,9.262983036002721,9.091130507008113,9.63766414950194,9.730263091364597,10.675020681568887,10.168254347358458,10.500557287480019,12.953089578227287,12.167419150669751,10.293635604199793,9.980847122681585,10.099576230934398,10.302533576107331
USA300HOU_RS06590,10.075640721788623,11.018294785104224,9.885660374305294,9.935649515323679,9.938216261863564,9.9251417106228,10.789718441321227,10.69999335353436,10.092301358794508,10.659879537932738,10.60839807854473,10.00243538008667,9.76368467794657,10.015570684396694,9.96667039033504,11.058542699476304,10.136540022939176,10.509235290979182,12.64440161320924,12.296693472417633,10.141905649583244,10.031235734116636,9.894202940843655,10.063676620930652
USA300HOU_RS06595,3.8248785688808327,3.6357558212748016,2.470936485975402,3.3005857639979084,3.194402585517374,3.454858492181329,2.9828380800489467,3.1512612785761798,3.508415087044555,3.2284196499056073,2.999638197699743,3.8934462884045895,3.2542643798244066,3.5637647383106423,3.944349513005076,3.900898616036334,3.748447575421043,3.8251639227906966,6.620239919765261,6.470804995034762,4.3185807547900685,3.9211106955455066,2.5723429329320644,3.6258624086009954
USA300HOU_RS06600,1.4856954971545906,0.7930753973914694,0.8221231657065711,1.121460076120183,2.7408913650766538,3.0072303093139934,1.7073328501420673,1.9229713917512008,1.6748832468538442,2.071996976325148,2.415970894202115,1.3310475081435131,1.9587964973384897,2.1224130968368176,2.8375326976487845,1.389311568661684,2.5876028605278294,2.4568733419216318,2.092933045892376,3.1057780094550265,1.2048309957538987,0.8456731948534604,1.8299200764094052,1.4634581795950727
USA300HOU_RS06605,3.9496415687838393,2.8892851418383545,3.390007873879626,3.1803047908392963,4.6541140225804805,4.9773778020950905,3.661769021421233,3.8724904942803993,4.251869626281935,3.8268320385777703,3.2446936146190075,3.4775010057371634,4.975146045879191,4.4401974513497455,4.908137754565809,3.772439412442661,5.197591251824332,5.4404122998106805,3.269347137442113,3.8501367984560484,1.7442172911395626,2.5659006337497483,4.238695929253743,3.567034321176968
USA300HOU_RS06610,4.3950160015078215,3.912760233151415,3.2990170956504263,3.703996258550183,4.5120665781085085,4.771256681303226,2.7648094029695396,3.6305311826275184,4.846655137697744,5.0279562428628415,4.141095752649439,3.8165581026518542,5.038202521476704,5.2844833541210985,5.129464689476109,4.152337573273849,4.2847882224599285,5.148354407323908,2.8614527511502383,4.144538623768447,3.287671983345084,3.5493036829004723,4.365460545907292,4.408517665370303
USA300HOU_RS06615,4.7315854186918775,4.0464880537536985,4.704068851500813,4.374775734202291,5.444015197396853,5.32329136992926,4.1236198639563,4.915311294514416,4.560799307492232,4.6803589185273164,4.6344961519699135,4.6857449228005565,5.286322048402257,5.328384514151691,5.7879701504674514,4.0512760647739245,5.283983842895573,5.577309894734396,3.996483828336472,4.203681962940877,3.518770686715156,3.1307495199161695,4.862472540259565,5.008940660516856
USA300HOU_RS06620,2.6119940858855784,2.448740810881002,2.041211447325915,2.8796699976525515,3.1190338836766087,3.2122981888535147,1.3402510923966051,1.9380670072865325,3.1711020849302076,2.237201472007646,2.1760007684605,1.725200941889223,2.220571335722712,2.832655261546232,3.397405449402178,2.7894417012927075,2.6945557488827654,3.2142384892956235,0.0,4.038662771263418,1.5780307758374974,2.0820080586881753,3.368773166970437,2.855946892103532
USA300HOU_RS06625,2.0305907988146363,1.482336703124978,1.5262143445084573,2.2743573668634904,2.08662825412151,3.1960688728258915,1.7273268043705348,1.6489925774483425,2.6710465237295105,1.084642355018347,2.237617595282484,2.086553681067921,2.0330626880399945,2.754552515875712,2.9336767035895437,1.1306157099652772,2.5156550410019056,2.169250019406471,2.973441918271599,3.1672622113807134,1.7640227231996688,1.5614621886044613,2.729050916996866,1.8834497869540825
USA300HOU_RS06630,2.6262886203032823,2.139627149618489,2.383900969866088,1.217207126973031,3.4502755347639056,3.5803512039087244,2.2719887050503687,2.3589255422239424,2.629926939715237,2.0341030027832443,2.8543043134564585,2.7582294755706656,3.056853918611527,3.522295888382674,3.852972741381793,2.3523861835216757,2.2956273211741545,2.9175423045549387,0.8389622033527561,3.793079217438436,2.5762926281959824,2.2343727340201287,2.8170592850689022,2.3464105146407084
USA300HOU_RS06635,3.200131444877018,2.955435105433577,2.6029215719845427,2.907728814433379,3.800114781509344,3.491841103712669,3.0751312373169952,2.975494055145755,3.3647772740926216,3.0064122820997645,3.1907732706366527,2.6947598026331288,3.167864612538815,3.6132193688050505,3.3851786871329863,2.9578779872441827,3.14067210129452,3.070813814660424,2.8698918363252317,3.3248407934686535,2.2960375608256944,2.53043105271274,2.6645792715693255,2.8505540467223307
USA300HOU_RS06640,4.71476007413149,3.916811485073916,4.372190825336035,4.445219726100901,5.02001050940127,5.3441404418137735,4.044753520643652,4.491550908183128,5.088123073775258,4.788179714486301,4.3161368874276915,4.331004828976177,5.715883951211383,5.383484008967423,5.693065301573322,5.0014717443014165,5.294578912401113,5.802773070374763,4.2449621917714015,4.8526891027184345,4.149437952556946,3.2514526719569887,5.040540276368071,4.710650802382953
USA300HOU_RS06645,1.1681224261638457,0.0,1.2203061774989437,0.7472920607308022,1.2095128950284275,0.0,0.0,0.0,0.8151690935917459,0.0,0.0,0.0,0.0,1.7326635934758172,1.1715442158648373,0.6423897997677066,0.0,0.0,0.8543955238031651,0.0,0.0,0.0,0.0,0.0
USA300HOU_RS06655,1.1037305058343203,0.6640866160264098,0.9403685507704259,0.0,1.1436269345988983,0.9159336012774888,0.3798725245159377,0.6386188067035733,1.2627555385470746,0.4491341679505697,0.7586754107496406,0.9312722110907766,0.8982311796211553,1.2252241828836357,1.1070272093762483,0.8279765981827025,0.6915385830711016,1.2032556327719413,0.8027725904111416,0.0,0.604616645987473,0.7100768473522572,0.4933188067823132,0.7664674946943995
USA300HOU_RS06660,4.1435888971566985,2.7344448627550824,3.684146096061384,4.010945286151078,5.390505023251874,5.529236589129289,4.114253614612006,4.271659282145916,4.4584762277031205,4.5614436693324265,4.397885097020628,4.301403758603554,5.839571483059176,5.238704186982991,6.145145651131022,4.209300178240638,3.621062338946356,6.109486127266388,3.646485006928344,2.9468594800083943,3.7644719345791,1.7910316474057837,4.25864960136194,3.930073822859343
USA300HOU_RS15760,6.774974058070388,6.683343856067831,6.4481697335050585,6.393826973881387,6.947069246081535,6.8111389088457175,6.897630608142659,6.603810326188599,6.86263318176401,6.41755054648793,6.583874467985432,6.648437343639581,6.676957557397452,6.741667562547836,6.817857449905609,6.561835940101623,6.62374601201676,6.39817169217824,6.358685922523311,8.273030860150813,6.461251724327545,6.574107594708433,7.312961427966952,7.495293566848466
USA300HOU_RS06670,6.40631413523289,5.447581891242062,5.657328086071447,5.823963388909119,6.770665649754405,6.788840365792026,5.930150737306974,6.210634073622284,6.459406774446462,6.472423403265536,6.2820545506593515,6.147736698607384,6.837100734293827,6.974087825122143,7.093086207381719,6.20989645114913,6.396291824465928,6.8621123691712,5.7440275348196215,6.032174777382838,5.403128527005001,4.497454273833036,6.527785893808585,6.518881799634597
USA300HOU_RS06675,7.035591951332469,6.274980711614488,6.830761050669969,6.9222711729355835,7.310371799769813,7.2360501932631145,6.869108888931887,7.2691302102248,7.113676118564073,7.290223491914152,7.036397278643374,6.817175443824066,7.094001755319754,7.344963231093925,7.507181494710699,6.86221454098541,6.679073064926765,6.571098023958036,5.821536259565447,6.2213179607237326,5.709308608047558,5.661888281668084,6.632914750159768,6.780785788279859
USA300HOU_RS06680,4.3896024673169265,3.710814618918225,4.348511514919497,4.196064677535085,5.410832696697098,5.523583468335917,4.6017955421383885,4.436255686750465,4.930772742955449,5.669522147349956,5.347113132475771,4.953016504983389,6.0137765818884885,5.418884466090899,6.090007588030102,4.889761037786741,4.387198516423285,6.653337053548241,3.901943285298725,6.044125436612483,2.9459491359743515,3.348255965071408,4.636375341625424,4.5677284189874765
USA300HOU_RS06685,3.7424602809787513,3.5818681921724065,3.9527168398808654,3.5152678328140383,4.735894932801024,4.771256681303226,3.466424430297163,3.3634842176696433,4.516966128700327,4.606602719109791,3.806326774748809,3.934895581722429,4.955584065198783,4.58920735557581,4.862153667245048,4.189671491409918,3.1205462456881974,4.720264212027551,3.0438273365534405,2.2071056888297296,2.684691050837574,2.4386738028728785,3.4111273778071483,3.1374595024694742
USA300HOU_RS06690,4.63070840337659,3.884322798494591,4.2967849226367285,4.157121679345663,4.854545916243478,4.986082105503644,4.059864871228901,3.9800828115358704,4.677167519390375,4.026967505229171,4.043136193056515,4.261050259346608,4.340317129735995,4.891873034664998,5.023827941476048,3.931277387066965,2.722811385149768,2.5849421196266738,3.2515941184982236,2.9578316134903333,3.699240621742456,4.049209431804168,2.390579758825417,2.653299893145102
USA300HOU_RS06695,4.599502020352115,4.3160473200749285,4.688496395203156,4.951032678632991,5.071076481789672,5.712055471703887,5.030494571322577,4.789547146936117,4.941305373782882,6.033792671679711,5.378108068694986,4.802523448589897,6.767357330980016,5.858267362709763,6.48706285186151,5.347765338434163,3.70323476546549,7.486124288452983,3.252927404982629,6.562897445647218,2.725936607920676,2.0004377987320927,3.0262235027372166,3.0981796705824314
USA300HOU_RS06700,6.445818416525125,6.607661857921388,6.729051297919693,6.873485266100116,6.776995598084668,6.760431725055452,6.519460182040813,6.729094001506288,6.582990372960143,6.839242151734115,6.817886419301383,6.48042648782948,6.89118509590694,6.6967177958427655,6.853122352213777,6.952503990240455,6.3038454356998495,6.566997289720591,5.861355336863464,4.808701091681106,5.359217718963317,5.324310927070568,5.494063177653958,5.571244969532728
USA300HOU_RS06705,1.3803064530044642,0.9593036035394712,1.1761520672905317,0.9398212024677084,2.0995714456144112,2.3935381494788133,1.3744136926943196,1.4422144835020525,1.3457189821920648,2.0394911810976253,1.0116461614024506,1.0465605466316217,1.6389133603877533,2.2308381284426537,2.4792468470863955,1.4965020767103032,1.488746444192174,2.2991662411914207,1.275802813190104,0.0,0.3849517694546986,0.6418602591905087,1.7115834178501048,1.5638260065447835
USA300HOU_RS06710,2.433212332550831,2.105995487285324,2.22877961486842,2.1066748789369694,2.7750116060376007,3.095486283339456,2.209713285035124,2.187263012564926,2.6398079784202158,2.5349994896362684,2.5659724320046498,2.179099041186952,2.5948049973406158,2.8765941168600637,3.373748030219607,2.671824997960415,2.8862143326032674,3.1439720765649586,2.6850042339063642,1.368160411451559,0.5604257447719486,2.2001060162565635,2.9432880708438143,2.7281460041401324
USA300HOU_RS06715,4.046409632350788,3.8443745021906017,3.673507161649627,3.7989193291124113,4.109628136758467,4.231097922830535,3.863135548104672,4.046237289232683,4.212371407782559,4.373993362037896,4.210261453272978,4.103345170715212,4.42534426518414,4.089945869034924,4.524106545174889,4.102154910307311,4.334313784546636,4.9098778196275035,3.507828422575721,2.9605916295688317,3.7857574664378237,3.5229127359985117,4.16555628286843,4.167586288408311
